classe,atributo,code,value,dominio
tra_trilha_picada,geometriaaproximada,1,Sim,geometriaaproximada
tra_trilha_picada,geometriaaproximada,2,Não,geometriaaproximada
tra_tunel,geometriaaproximada,1,Sim,geometriaaproximada
tra_tunel,geometriaaproximada,2,Não,geometriaaproximada
tra_tunel,operacional,0,Desconhecido,operacional
tra_tunel,operacional,1,Sim,operacional
tra_tunel,operacional,2,Não,operacional
tra_tunel,posicaopista,0,Desconhecida,posicaopista
tra_tunel,posicaopista,12,Adjacentes,posicaopista
tra_tunel,posicaopista,13,Superpostas,posicaopista
tra_tunel,posicaopista,97,Não Aplicável,posicaopista
tra_tunel,situacaofisica,0,Desconhecida,situacaofisica
tra_tunel,situacaofisica,1,Abandonada,situacaofisica
tra_tunel,situacaofisica,2,Destruída,situacaofisica
tra_tunel,situacaofisica,3,Em Construção,situacaofisica
tra_tunel,situacaofisica,4,Planejada,situacaofisica
tra_tunel,situacaofisica,5,Construída,situacaofisica
tra_tunel,tipotunel,1,Túnel,tipotunel
tra_tunel,tipotunel,2,Passagem subterrânea sob via,tipotunel
veg_brejo_pantano,antropizada,0,Desconhecido,antropizada
veg_brejo_pantano,antropizada,1,Sim,antropizada
veg_brejo_pantano,antropizada,2,Não,antropizada
veg_brejo_pantano,denso,0,Desconhecido,denso
veg_brejo_pantano,denso,1,Sim,denso
veg_brejo_pantano,denso,2,Não,denso
veg_brejo_pantano,geometriaaproximada,1,Sim,geometriaaproximada
veg_brejo_pantano,geometriaaproximada,2,Não,geometriaaproximada
veg_brejo_pantano,tipobrejopantano,0,Desconhecido,tipobrejopantano
veg_brejo_pantano,tipobrejopantano,1,Brejo,tipobrejopantano
veg_brejo_pantano,tipobrejopantano,2,Pântano,tipobrejopantano
veg_caatinga,antropizada,0,Desconhecido,antropizada
veg_caatinga,antropizada,1,Sim,antropizada
veg_caatinga,antropizada,2,Não,antropizada
veg_caatinga,denso,0,Desconhecido,denso
veg_caatinga,denso,1,Sim,denso
veg_caatinga,denso,2,Não,denso
veg_caatinga,geometriaaproximada,1,Sim,geometriaaproximada
veg_caatinga,geometriaaproximada,2,Não,geometriaaproximada
veg_campinarana,antropizada,0,Desconhecido,antropizada
veg_campinarana,antropizada,1,Sim,antropizada
veg_campinarana,antropizada,2,Não,antropizada
veg_campinarana,denso,0,Desconhecido,denso
veg_campinarana,denso,1,Sim,denso
veg_campinarana,denso,2,Não,denso
veg_campinarana,geometriaaproximada,1,Sim,geometriaaproximada
veg_campinarana,geometriaaproximada,2,Não,geometriaaproximada
veg_campo,geometriaaproximada,1,Sim,geometriaaproximada
veg_campo,geometriaaproximada,2,Não,geometriaaproximada
veg_campo,ocorrenciaem,5,Brejo ou Pântano,ocorrenciaem
veg_campo,ocorrenciaem,6,Caatinga,ocorrenciaem
veg_campo,ocorrenciaem,7,Estepe,ocorrenciaem
veg_campo,ocorrenciaem,8,Pastagem,ocorrenciaem
veg_campo,ocorrenciaem,13,Cerrado ou cerradão,ocorrenciaem
veg_campo,ocorrenciaem,14,Macega ou chavascal,ocorrenciaem
veg_campo,ocorrenciaem,15,Floresta,ocorrenciaem
veg_campo,ocorrenciaem,19,Campinarana,ocorrenciaem
veg_campo,ocorrenciaem,96,Não Identificado,ocorrenciaem
veg_campo,tipocampo,0,Desconhecido,tipocampo
veg_campo,tipocampo,1,Sujo,tipocampo
veg_campo,tipocampo,2,Limpo,tipocampo
veg_cerrado_cerradao,antropizada,0,Desconhecido,antropizada
veg_cerrado_cerradao,antropizada,1,Sim,antropizada
veg_cerrado_cerradao,antropizada,2,Não,antropizada
veg_cerrado_cerradao,denso,0,Desconhecido,denso
veg_cerrado_cerradao,denso,1,Sim,denso
veg_cerrado_cerradao,denso,2,Não,denso
veg_cerrado_cerradao,geometriaaproximada,1,Sim,geometriaaproximada
veg_cerrado_cerradao,geometriaaproximada,2,Não,geometriaaproximada
veg_cerrado_cerradao,tipocerr,0,Desconhecido,tipocerr
veg_cerrado_cerradao,tipocerr,1,Cerrado,tipocerr
veg_cerrado_cerradao,tipocerr,2,Cerradão,tipocerr
veg_descontinuidade_geometrica,motivodescontinuidade,1,Descontinuidade Temporal,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,2,Descontinuidade devido a transformação,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,3,Descontinuidade por escala de insumo,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,4,Descontinuidade por falta de acurácia,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,5,Descontinuidade por diferente interpretação das classes,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,6,Descontinuidade por omissão,motivodescontinuidade
veg_descontinuidade_geometrica,motivodescontinuidade,7,Descontinuidade por excesso,motivodescontinuidade
veg_estepe,antropizada,0,Desconhecido,antropizada
veg_estepe,antropizada,1,Sim,antropizada
veg_estepe,antropizada,2,Não,antropizada
veg_estepe,denso,0,Desconhecido,denso
veg_estepe,denso,1,Sim,denso
veg_estepe,denso,2,Não,denso
veg_estepe,geometriaaproximada,1,Sim,geometriaaproximada
veg_estepe,geometriaaproximada,2,Não,geometriaaproximada
veg_floresta,antropizada,0,Desconhecido,antropizada
veg_floresta,antropizada,1,Sim,antropizada
veg_floresta,antropizada,2,Não,antropizada
veg_floresta,caracteristicafloresta,0,Desconhecido,caracteristicafloresta
veg_floresta,caracteristicafloresta,1,Floresta,caracteristicafloresta
veg_floresta,caracteristicafloresta,2,Mata,caracteristicafloresta
veg_floresta,caracteristicafloresta,3,Bosque,caracteristicafloresta
veg_floresta,denso,0,Desconhecido,denso
veg_floresta,denso,1,Sim,denso
veg_floresta,denso,2,Não,denso
veg_floresta,especiepredominante,10,Cipó,especiepredominante
veg_floresta,especiepredominante,11,Bambu,especiepredominante
veg_floresta,especiepredominante,12,Sororoca,especiepredominante
veg_floresta,especiepredominante,17,Palmeira,especiepredominante
veg_floresta,especiepredominante,27,Araucária,especiepredominante
veg_floresta,especiepredominante,41,Babaçu,especiepredominante
veg_floresta,especiepredominante,96,Não identificado,especiepredominante
veg_floresta,especiepredominante,98,Misto,especiepredominante
veg_floresta,geometriaaproximada,1,Sim,geometriaaproximada
veg_floresta,geometriaaproximada,2,Não,geometriaaproximada
veg_macega_chavascal,antropizada,0,Desconhecido,antropizada
veg_macega_chavascal,antropizada,1,Sim,antropizada
veg_macega_chavascal,antropizada,2,Não,antropizada
veg_macega_chavascal,denso,0,Desconhecido,denso
veg_macega_chavascal,denso,1,Sim,denso
veg_macega_chavascal,denso,2,Não,denso
veg_macega_chavascal,geometriaaproximada,1,Sim,geometriaaproximada
veg_macega_chavascal,geometriaaproximada,2,Não,geometriaaproximada
veg_macega_chavascal,tipomacchav,0,Desconhecido,tipomacchav
veg_macega_chavascal,tipomacchav,1,Macega,tipomacchav
veg_macega_chavascal,tipomacchav,2,Chavascal,tipomacchav
veg_mangue,antropizada,0,Desconhecido,antropizada
veg_mangue,antropizada,1,Sim,antropizada
veg_mangue,antropizada,2,Não,antropizada
veg_mangue,denso,0,Desconhecido,denso
veg_mangue,denso,1,Sim,denso
veg_mangue,denso,2,Não,denso
veg_mangue,geometriaaproximada,1,Sim,geometriaaproximada
veg_mangue,geometriaaproximada,2,Não,geometriaaproximada
veg_veg_area_contato,antropizada,0,Desconhecido,antropizada
veg_veg_area_contato,antropizada,1,Sim,antropizada
veg_veg_area_contato,antropizada,2,Não,antropizada
veg_veg_area_contato,denso,0,Desconhecido,denso
veg_veg_area_contato,denso,1,Sim,denso
veg_veg_area_contato,denso,2,Não,denso
veg_veg_area_contato,geometriaaproximada,1,Sim,geometriaaproximada
veg_veg_area_contato,geometriaaproximada,2,Não,geometriaaproximada
veg_veg_cultivada,classificacaoporte,0,Desconhecido,classificacaoporte
veg_veg_cultivada,classificacaoporte,1,Arbórea,classificacaoporte
veg_veg_cultivada,classificacaoporte,2,Arbustiva,classificacaoporte
veg_veg_cultivada,classificacaoporte,3,Herbácea,classificacaoporte
veg_veg_cultivada,classificacaoporte,4,Rasteira,classificacaoporte
veg_veg_cultivada,classificacaoporte,98,Misto,classificacaoporte
veg_veg_cultivada,cultivopredominante,1,Milho,cultivopredominante
veg_veg_cultivada,cultivopredominante,2,Banana,cultivopredominante
veg_veg_cultivada,cultivopredominante,3,Laranja,cultivopredominante
veg_veg_cultivada,cultivopredominante,4,Trigo,cultivopredominante
veg_veg_cultivada,cultivopredominante,6,Algodão herbáceo,cultivopredominante
veg_veg_cultivada,cultivopredominante,7,Cana-de-Açúcar,cultivopredominante
veg_veg_cultivada,cultivopredominante,8,Fumo,cultivopredominante
veg_veg_cultivada,cultivopredominante,9,Soja,cultivopredominante
veg_veg_cultivada,cultivopredominante,10,Batata inglesa,cultivopredominante
veg_veg_cultivada,cultivopredominante,11,Mandioca,cultivopredominante
veg_veg_cultivada,cultivopredominante,12,Feijão,cultivopredominante
veg_veg_cultivada,cultivopredominante,13,Arroz,cultivopredominante
veg_veg_cultivada,cultivopredominante,14,Café,cultivopredominante
veg_veg_cultivada,cultivopredominante,15,Cacau,cultivopredominante
veg_veg_cultivada,cultivopredominante,16,Erva-mate,cultivopredominante
veg_veg_cultivada,cultivopredominante,17,Palmeira,cultivopredominante
veg_veg_cultivada,cultivopredominante,18,Açaí,cultivopredominante
veg_veg_cultivada,cultivopredominante,19,Seringueira,cultivopredominante
veg_veg_cultivada,cultivopredominante,20,Eucalipto,cultivopredominante
veg_veg_cultivada,cultivopredominante,21,Acácia,cultivopredominante
veg_veg_cultivada,cultivopredominante,22,Algaroba,cultivopredominante
veg_veg_cultivada,cultivopredominante,23,Pinus,cultivopredominante
veg_veg_cultivada,cultivopredominante,24,Pastagem cultivada,cultivopredominante
veg_veg_cultivada,cultivopredominante,25,Hortaliças,cultivopredominante
veg_veg_cultivada,cultivopredominante,26,Bracatinga,cultivopredominante
veg_veg_cultivada,cultivopredominante,27,Araucária,cultivopredominante
veg_veg_cultivada,cultivopredominante,28,Carnauba,cultivopredominante
veg_veg_cultivada,cultivopredominante,29,Pera,cultivopredominante
veg_veg_cultivada,cultivopredominante,30,Maçã,cultivopredominante
veg_veg_cultivada,cultivopredominante,31,Pêssego,cultivopredominante
veg_veg_cultivada,cultivopredominante,32,Juta,cultivopredominante
veg_veg_cultivada,cultivopredominante,33,Cebola,cultivopredominante
veg_veg_cultivada,cultivopredominante,42,Videira,cultivopredominante
veg_veg_cultivada,cultivopredominante,96,Não identificado,cultivopredominante
veg_veg_cultivada,cultivopredominante,98,Misto,cultivopredominante
veg_veg_cultivada,cultivopredominante,99,Outros,cultivopredominante
veg_veg_cultivada,denso,0,Desconhecido,denso
veg_veg_cultivada,denso,1,Sim,denso
veg_veg_cultivada,denso,2,Não,denso
veg_veg_cultivada,finalidade,0,Desconhecido,finalidade_veg
veg_veg_cultivada,finalidade,1,Exploração econômica,finalidade_veg
veg_veg_cultivada,finalidade,2,Subistência,finalidade_veg
veg_veg_cultivada,finalidade,3,Conservação ambiental,finalidade_veg
veg_veg_cultivada,finalidade,99,Outros,finalidade_veg
veg_veg_cultivada,geometriaaproximada,1,Sim,geometriaaproximada
veg_veg_cultivada,geometriaaproximada,2,Não,geometriaaproximada
veg_veg_cultivada,terreno,1,Seco,terreno
veg_veg_cultivada,terreno,2,Irrigado,terreno
veg_veg_cultivada,terreno,3,Inundado,terreno
veg_veg_cultivada,tipolavoura,0,Desconhecido,tipolavoura
veg_veg_cultivada,tipolavoura,1,Perene,tipolavoura
veg_veg_cultivada,tipolavoura,2,Semi-perene,tipolavoura
veg_veg_cultivada,tipolavoura,3,Anual,tipolavoura
veg_veg_restinga,antropizada,0,Desconhecido,antropizada
veg_veg_restinga,antropizada,1,Sim,antropizada
veg_veg_restinga,antropizada,2,Não,antropizada
veg_veg_restinga,denso,0,Desconhecido,denso
veg_veg_restinga,denso,1,Sim,denso
veg_veg_restinga,denso,2,Não,denso
veg_veg_restinga,geometriaaproximada,1,Sim,geometriaaproximada
veg_veg_restinga,geometriaaproximada,2,Não,geometriaaproximada
adm_edif_pub_civil,matconstr,0,Desconhecido,matconstr
adm_edif_pub_civil,matconstr,1,Alvenaria,matconstr
adm_edif_pub_civil,matconstr,2,Concreto,matconstr
adm_edif_pub_civil,matconstr,3,Metal,matconstr
adm_edif_pub_civil,matconstr,4,Rocha,matconstr
adm_edif_pub_civil,matconstr,5,Madeira,matconstr
adm_edif_pub_civil,matconstr,97,Não Aplicável,matconstr
adm_edif_pub_civil,matconstr,99,Outros,matconstr
adm_edif_pub_civil,situacaofisica,0,Desconhecida,situacaofisica
adm_edif_pub_civil,situacaofisica,1,Abandonada,situacaofisica
adm_edif_pub_civil,situacaofisica,2,Destruída,situacaofisica
adm_edif_pub_civil,situacaofisica,3,Em Construção,situacaofisica
adm_edif_pub_civil,situacaofisica,5,Construída,situacaofisica
adm_edif_pub_militar,matconstr,0,Desconhecido,matconstr
adm_edif_pub_militar,matconstr,1,Alvenaria,matconstr
adm_edif_pub_militar,matconstr,2,Concreto,matconstr
adm_edif_pub_militar,matconstr,3,Metal,matconstr
adm_edif_pub_militar,matconstr,4,Rocha,matconstr
adm_edif_pub_militar,matconstr,5,Madeira,matconstr
adm_edif_pub_militar,matconstr,97,Não Aplicável,matconstr
adm_edif_pub_militar,matconstr,99,Outros,matconstr
adm_edif_pub_militar,situacaofisica,0,Desconhecida,situacaofisica
adm_edif_pub_militar,situacaofisica,1,Abandonada,situacaofisica
adm_edif_pub_militar,situacaofisica,2,Destruída,situacaofisica
adm_edif_pub_militar,situacaofisica,3,Em Construção,situacaofisica
adm_edif_pub_militar,situacaofisica,5,Construída,situacaofisica
adm_posto_fiscal,situacaofisica,0,Desconhecida,situacaofisica
adm_posto_fiscal,situacaofisica,1,Abandonada,situacaofisica
adm_posto_fiscal,situacaofisica,2,Destruída,situacaofisica
adm_posto_fiscal,situacaofisica,3,Em Construção,situacaofisica
adm_posto_fiscal,situacaofisica,5,Construída,situacaofisica
adm_posto_pol_rod,situacaofisica,0,Desconhecida,situacaofisica
adm_posto_pol_rod,situacaofisica,1,Abandonada,situacaofisica
adm_posto_pol_rod,situacaofisica,2,Destruída,situacaofisica
adm_posto_pol_rod,situacaofisica,3,Em Construção,situacaofisica
adm_posto_pol_rod,situacaofisica,5,Construída,situacaofisica
asb_dep_abast_agua,construcao,1,Fechada,construcao
asb_dep_abast_agua,construcao,2,Aberta,construcao
asb_dep_abast_agua,finalidade,2,Tratamento,finalidade_asb
asb_dep_abast_agua,finalidade,3,Recalque,finalidade_asb
asb_dep_abast_agua,finalidade,4,Distribuição,finalidade_asb
asb_edif_abast_agua,matconstr,0,Desconhecido,matconstr
asb_edif_abast_agua,matconstr,1,Alvenaria,matconstr
asb_edif_abast_agua,matconstr,2,Concreto,matconstr
asb_edif_abast_agua,matconstr,3,Metal,matconstr
asb_edif_abast_agua,matconstr,4,Rocha,matconstr
asb_edif_abast_agua,matconstr,5,Madeira,matconstr
asb_edif_abast_agua,matconstr,97,Não Aplicável,matconstr
asb_edif_abast_agua,matconstr,99,Outros,matconstr
asb_dep_abast_agua,matconstr,0,Desconhecido,matconstr
asb_dep_abast_agua,matconstr,1,Alvenaria,matconstr
asb_dep_abast_agua,matconstr,2,Concreto,matconstr
asb_dep_abast_agua,matconstr,3,Metal,matconstr
asb_dep_abast_agua,matconstr,4,Rocha,matconstr
asb_dep_abast_agua,matconstr,97,Não Aplicável,matconstr
asb_dep_abast_agua,matconstr,99,Outros,matconstr
asb_dep_abast_agua,situacaofisica,0,Desconhecida,situacaofisica
asb_dep_abast_agua,situacaofisica,1,Abandonada,situacaofisica
asb_dep_abast_agua,situacaofisica,2,Destruída,situacaofisica
asb_dep_abast_agua,situacaofisica,3,Em Construção,situacaofisica
asb_dep_abast_agua,situacaofisica,5,Construída,situacaofisica
asb_dep_saneamento,finalidade,0,Desconhecido,finalidade_asb
asb_dep_saneamento,finalidade,2,Tratamento,finalidade_asb
asb_dep_saneamento,finalidade,8,Armazenamento,finalidade_asb
asb_dep_saneamento,matconstr,0,Desconhecido,matconstr
asb_dep_saneamento,matconstr,1,Alvenaria,matconstr
asb_dep_saneamento,matconstr,2,Concreto,matconstr
asb_dep_saneamento,matconstr,3,Metal,matconstr
asb_dep_saneamento,matconstr,4,Rocha,matconstr
asb_dep_saneamento,matconstr,97,Não Aplicável,matconstr
asb_dep_saneamento,matconstr,99,Outros,matconstr
asb_dep_saneamento,situacaofisica,0,Desconhecida,situacaofisica
asb_dep_saneamento,situacaofisica,1,Abandonada,situacaofisica
asb_dep_saneamento,situacaofisica,2,Destruída,situacaofisica
asb_dep_saneamento,situacaofisica,3,Em Construção,situacaofisica
asb_dep_saneamento,situacaofisica,5,Construída,situacaofisica
asb_edif_saneamento,matconstr,0,Desconhecido,matconstr
asb_edif_saneamento,matconstr,1,Alvenaria,matconstr
asb_edif_saneamento,matconstr,2,Concreto,matconstr
asb_edif_saneamento,matconstr,3,Metal,matconstr
asb_edif_saneamento,matconstr,4,Rocha,matconstr
asb_edif_saneamento,matconstr,5,Madeira,matconstr
asb_edif_saneamento,matconstr,97,Não Aplicável,matconstr
asb_edif_saneamento,matconstr,99,Outros,matconstr
eco_deposito_geral,matconstr,0,Desconhecido,matconstr
eco_deposito_geral,matconstr,1,Alvenaria,matconstr
eco_deposito_geral,matconstr,2,Concreto,matconstr
eco_deposito_geral,matconstr,3,Metal,matconstr
eco_deposito_geral,matconstr,4,Rocha,matconstr
eco_deposito_geral,matconstr,5,Madeira,matconstr
eco_deposito_geral,matconstr,97,Não Aplicável,matconstr
eco_deposito_geral,matconstr,99,Outros,matconstr
eco_deposito_geral,situacaofisica,0,Desconhecida,situacaofisica
eco_deposito_geral,situacaofisica,1,Abandonada,situacaofisica
eco_deposito_geral,situacaofisica,2,Destruída,situacaofisica
eco_deposito_geral,situacaofisica,3,Em Construção,situacaofisica
eco_deposito_geral,situacaofisica,5,Construída,situacaofisica
eco_deposito_geral,tipoprodutoresiduo,0,Desconhecido,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,3,Petróleo,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,5,Gás,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,6,Grãos,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,16,Vinhoto,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,17,Estrume,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,18,Cascalho,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,19,Semente,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,20,Inseticida,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,21,Folhagens,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,22,Pedra,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,23,Granito,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,24,Mármore,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,25,Bauxita,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,26,Manganês,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,27,Talco,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,28,Óleo diesel,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,29,Gasolina,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,30,Álcool,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,31,Querosene,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,32,Cobre,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,33,Carvão,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,34,Sal,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,35,Ferro,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,36,Escória,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,41,Forragem,tipoprodutoresiduo
eco_deposito_geral,tipoprodutoresiduo,98,Misto,tipoprodutoresiduo
